PLAYER_CODE,PLAYER_NAME,TOTAL_PENALTIES,AVERAGE_OVERALL_RATING
215166,Daniel Boateng,546,58.4285714285714
215168,Bernd Leno,414,79.9444444444444
215170,Raphael Holzhauser,1076,66.8571428571429
215226,Joshua McEachran,1406,70.5652173913043
215245,Florin Gardos,885,71.1111111111111
215299,Lucas Moura,1095,79.5333333333333
215307,Jonathan Ligali,301,65.421052631579
215311,Luca Veronese,221,62.8181818181818
215369,Lucas Bijker,481,65.0
215384,Ross Barkley,1541,74.5185185185185
215405,Kevin Garcia,505,63.8181818181818
215411,Marco Da Silva,696,56.0
215412,Fouad Rachid,346,59.6666666666667
215415,Rob Schoofs,530,66.6
215418,Leroy Labylle,250,63.0
215419,Anthony Limbombe,782,67.1176470588235
215551,Scott Allan,810,62.2666666666667
215584,David Lopez,1084,70.4090909090909
215711,Dionisio Villalba,413,61.7142857142857
215723,Marco Capuano,956,70.0
215725,Alessandro Longhi,1076,64.6818181818182
215766,Jeff Louis,1203,68.85
215768,Ezequiel Rescaldani,642,69.5555555555556
215780,Stewart Carswell,564,54.1666666666667
215798,Lavyin Kurzawa,998,69.4444444444444
215804,Elias Kachunga,1359,65.7727272727273
215823,Pierre Sagna,288,67.5
215927,Juan Carlos,1500,71.2857142857143
215930,Jordan Slew,1547,59.7777777777778
215931,Mathias Pogba,1358,60.1666666666667
228982,Bruno Uvini,814,67.3888888888889
229610,Mathieu Debisschop,294,60.6666666666667
229723,Ondrej Petrak,326,67.7777777777778
229737,Lukasz Sierpina,691,61.9285714285714
229759,Marvin Plattenhardt,1753,71.0810810810811
229778,Lewis Horner,352,54.25
229803,Rodrigo Andres Battaglia,779,68.5294117647059
229844,Ola John,2130,74.25
229855,Mathieu Deplagne,1306,64.5217391304348
230133,Navarone Foor,793,65.8571428571429
230190,Felipe Anderson,1492,75.0
230476,Gino Peruzzi,1243,69.5555555555556
230819,Kevin Holt,132,55.5
230825,Lorenzo Lollo,937,66.1818181818182
230900,Nicolas Benezet,1122,68.6666666666667
230910,Markus Mendler,914,65.3888888888889
230982,Raphael Varane,807,78.1052631578947
230993,Raul Rodriguez,871,70.5882352941177
231006,Junior Kabananga,741,64.3846153846154
231093,Karim Laribi,2205,65.3823529411765
231133,Mirko Bigazzi,594,61.9090909090909
231176,Leonardo Pavoletti,1325,69.8571428571429
231199,Paul-Georges Ntep,1135,69.3684210526316
231592,Aaron Mooy,1681,66.2857142857143
231614,Leandro Di Gregorio,488,54.625
231638,Dzikamai Andre Gwaze,359,56.5714285714286
231652,Thilo Leugers,504,61.7
231674,Erik Cummins,247,63.2222222222222
231753,Frederik Soerensen,843,72.4
231801,Robert Brady,1250,69.3333333333333
231804,Ravel Morrison,1760,71.6875
231811,Raoul Loe,433,69.3
231977,Alberto Perea,644,66.0714285714286
232094,Declan Gallagher,99,54.6666666666667
232096,Tobias Haitz,102,61.0
232103,Ahmed Musa,1190,73.6666666666667
232110,Simone Rapp,224,60.25
232143,Martin Polacek,72,58.5
232152,Gianluca Hossmann,1162,58.0
232164,Edivandio,509,59.625
232253,Benik Afobe,2142,67.09375
232299,Hannes van der Bruggen,1367,65.88
237534,Henk Dijkhuizen,396,64.8888888888889
237541,Felix Klaus,1528,68.44
237542,Johannes Geis,2531,70.8536585365854
237562,Connor Ripley,336,60.45
237563,Stuart Armstrong,921,66.4814814814815
237602,Luka Krajnc,1045,64.0434782608696
237606,Leandro Daniel Paredes,1786,70.84375
237610,Miroslav Covilo,536,59.8333333333333
237620,Rafal Janicki,785,58.75
237631,Valentin Eysseric,1212,71.2222222222222
237645,Andreas Hirzel,352,56.8
237646,Jimmy De Jonghe,602,60.6923076923077
238438,Simon Zoller,1675,69.36
238529,Wojciech Golla,632,62.3571428571429
238766,David Hopkirk,52,49.0
238786,Zakarya Bergdich,591,64.1764705882353
238838,Jacopo Sala,1316,68.4090909090909
238841,Jose Recio,1137,70.2380952380952
238851,Bruno Turco,245,63.0
238879,Kaye Coppoolse,156,60.0
239061,Salih Ucan,705,71.7142857142857
239213,Michele Camporese,859,67.3529411764706
239219,Mateo Kovacic,2043,76.2
239253,Adrian Rakowski,556,55.1
239256,Francesco Grandolfo,251,58.5
239259,Valere Germain,1881,73.2307692307692
239287,Josef Martinez,1187,67.6315789473684
239350,Cristiano Biraghi,1293,66.1
239351,Arnaud De Greef,135,62.3333333333333
239352,Massimo Bruno,1568,70.6896551724138
239527,Grilo,328,63.25
239528,Zakaria M'Sila,548,59.0
239559,Kevin Kraus,901,64.75
239594,Francois D'Onofrio,174,61.6666666666667
239599,Houdret,910,56.7058823529412
239774,Joshua Brillante,928,60.2272727272727
239807,Saido Berahino,1343,65.4
239856,Jon Flanagan,993,67.4166666666667
239919,Sam Winnall,1354,60.2272727272727
239920,Matt Doherty,1390,62.375
239946,Alfredo Morales,1271,65.52
239958,Maurice Brunner,683,55.9230769230769
239959,Kevin Bigler,373,54.3
239964,Cristiano Piccini,477,65.3333333333333
239965,Isma Lopez,1269,67.9545454545455
239981,Juan Sanchez Mino,1272,70.1578947368421
240044,Jens Naessens,1473,66.3333333333333
240054,Pablo Sarabia,1508,72.52
240205,Jetro Willems,1011,72.0
240235,Danilo Pereira,1268,72.4
240236,Massadio Haidara,645,68.6666666666667
240337,Lorenzo Ebicilio,790,67.4615384615385
240338,Richard Strebinger,368,62.5625
240346,Elvis Manu,1228,68.375
240348,Matthias Ostrzolek,945,69.4375
240367,Salif Sane,991,72.1818181818182
240477,Loiik Landre,676,65.7333333333333
240478,Neeskens Kebano,1744,68.8214285714286
240537,Danny da Costa,749,66.8888888888889
240538,Ben Mee,827,66.6521739130435
240539,Omar Elabdellaoui,1028,68.12
240540,Chris Chantler,490,58.8
240556,Abel Tamata,780,66.6
240561,Gerrit Pressel,106,55.0
240788,Ted van de Pavert,351,63.8888888888889
240790,Gregor Breinburg,318,63.0
240837,Jonathan Schmid,1580,72.037037037037
240935,Miguel Lourenco,589,64.0
241424,Michael Devlin,290,57.125
241498,Matthew Kennedy,1367,57.4347826086957
241501,Glenn Claes,1016,61.2
241728,Jason Lowe,950,64.625
241747,Javier Fernandez Annunziata,500,61.75
241825,Francisco Alcacer,2333,75.8484848484848
241996,George Long,338,61.75
241997,Liassine Cadamuro,826,69.6842105263158
242094,Joel Campbell,2224,73.8
242151,Borja Ekiza,663,73.9285714285714
242156,Djibril Sidibe,602,64.8
242229,David Wijns,648,61.5
242234,Jeremy Dumesnil,175,60.0
242243,William Dutoit,200,68.0
242260,Jonas Heymans,280,62.7142857142857
242300,Michael Clepkens,324,65.4444444444444
242306,Marcin Kalkowski,232,63.4
242308,Dong-Won Ji,1194,69.6842105263158
242418,Ignasi Miquel,515,66.0714285714286
242469,Rafinha,1910,73.1612903225806
242477,Nacho Cases,1187,71.85
242709,Roberto Firmino,2343,79.1764705882353
242719,Adrien Trebel,1142,68.5714285714286
242783,Diogo Figueiras,991,69.9090909090909
242872,Josue,828,68.3333333333333
242874,Ricardo Ferreira,594,64.5714285714286
242877,Tiago Ferreira,576,63.6428571428572
242879,Joao Amorim,320,62.5
242882,Tiago Rodrigues,1775,68.72
242887,Christian Atsu,1891,74.9259259259259
242889,Alhassan Wakaso,565,68.25
242892,Ruben Ferreira,1062,72.1818181818182
242894,Kanu,287,63.0
242901,Rafael Amorim,352,64.25
242903,Sergio Romeo Marakis,450,61.5
242904,Arsenio,590,66.8
242958,Jean-Christophe Bahebeck,1315,69.8
243068,Adam Taggart,1360,62.9130434782609
243127,Akaki Gogia,608,68.1
243131,William Gross,592,57.2
243160,Gary Mackay-Steven,1301,70.2083333333333
243163,David Timor Copovi,1270,69.1052631578947
243164,Julian Draxler,1854,78.0666666666667
243240,David Biton,621,66.7777777777778
243248,Chris Mavinga,559,68.4705882352941
243250,Gregory Mertens,849,62.9444444444444
243421,Jody Lukoki,993,66.8421052631579
243422,Geoffrey Castillion,1303,64.7142857142857
243424,Rodney Sneijder,620,66.5
243425,Ouasim Bouy,1401,63.6551724137931
243429,Giliano Wijnaldum,681,62.8666666666667
243430,Mitchell te Vrede,1246,64.5
243439,Thomas Bruns,839,65.5
243440,Dammyano Grootfaam,126,58.3333333333333
243456,Mark Janssen,255,57.4
243465,Stefano Marzo,665,64.8
243466,Imad Najah,448,62.6666666666667
243473,Peter van Ooijen,581,64.8
243481,Dries Wuytens,442,63.0
243482,Benjamin van Leer,216,68.25
243486,Collin van Eijk,69,57.0
243489,Thijs Bouma,168,61.5
243490,Filip Bednarek,364,60.4166666666667
243492,Ninos Gouriye,770,64.4666666666667
243493,Stefan Thesker,664,65.6666666666667
243496,Nils Roeseler,351,62.1111111111111
243500,Ludcinio Marengo,250,64.0
243501,Kai Heerings,470,64.1666666666667
243507,Stefano Lilipaly,168,63.6666666666667
243509,Anouar Kali,812,68.3571428571429
243516,Enzio Boldewijn,192,61.3333333333333
243548,Patrick J. ter Mate,87,58.6666666666667
243608,Cristian Battocchio,1087,65.4444444444444
243649,Pedro Ramirez,187,64.3333333333333
243781,Hernan,852,65.5238095238095
243789,Victor Garcia,440,66.2727272727273
243827,Pelle Jensen,368,62.0
243828,Tom Trybull,862,66.4375
243829,Andre Hahn,1411,69.2258064516129
243937,Lars Veldwijk,831,69.4545454545455
244035,Simon Murray,335,60.0
244065,Matan Ohayon,170,61.6
244128,Akoete Eninful,135,55.0
244136,Fede Vico,1173,66.9130434782609
244155,Zezinho,192,69.0
244278,Mathias Gehrt,485,62.875
244377,Diego Rubio,1473,70.2
244398,Stefano Magnasco,989,65.9444444444444
244458,Mustafa Saymak,1316,67.4285714285714
244525,Fraser Kerr,448,60.4285714285714
244558,Jerome Roussillon,876,67.3
244563,Jota,1317,66.08
244774,Esmael Goncalves,802,66.8125
244809,Mattia Valoti,621,67.5454545454546
244811,Davide Zappacosta,1128,69.4545454545455
244816,Federico Ceccherini,312,64.0833333333333
244835,Giuseppe De Luca,2071,67.9705882352941
244840,Amidu Salifu,1481,66.7307692307692
244904,Darwin Andrade,589,66.6875
244911,Paul McCallum,1335,59.695652173913
244953,Ziggy Gordon,413,62.3
244959,Lewis Toshney,546,57.6923076923077
244963,Rodrigo Ely,842,66.6842105263158
244966,Stefano Sturaro,1672,68.1333333333333
244970,Filippo Falco,934,60.9444444444444
245022,Jason Naismith,689,53.8461538461539
245156,Sava Miladinovic Bento,693,58.0
245161,Sekou Junior Sanogo,932,65.7142857142857
245287,Gaetan Courtet,1273,67.4761904761905
245315,Jeffrey Gouweleeuw,633,69.125
245412,Rafael Crivellaro,1083,65.0526315789474
245422,Ryo Miyaichi,1464,69.6
245423,Andre Micael,796,64.8333333333333
245433,Stefanos Kapinos,376,70.2666666666667
245438,Julio Regufe Alves,400,63.375
245526,Jeong-Ho Hong,812,69.8333333333333
245530,Suk-Young Yun,1414,67.5925925925926
245555,Geronimo Rulli,464,74.6111111111111
245572,Juan Manuel Iturbe,1597,75.2
245599,Davy Roef,349,63.25
245653,Abdelfettah Boukhriss,84,64.0
246177,Pablo Hernandez,837,71.2142857142857
246187,Juan Calahorro,546,63.1538461538462
246201,Sergio Alvarez,510,65.8125
246218,David Junca,1139,61.1904761904762
246316,Rory McKenzie,757,57.0
246317,Liam Polworth,753,56.0588235294118
246330,Benjamin Morel,252,61.5
246331,Willy Boly,1045,68.9473684210526
246332,Ziri Hammar,660,64.1818181818182
246414,Andre Carrillo,1666,77.24
246422,Juan Carlos,300,62.5294117647059
246438,Gerard Moreno,1192,67.0588235294118
246552,Jason Adesanya,295,57.6
246571,Benedikt Roecker,564,64.9375
246575,Raheem Sterling,2015,77.030303030303
247169,Imanol Iriberri,165,63.3333333333333
248123,Lion Kaak,252,64.0
248150,Leon van Dijk,351,57.7777777777778
248151,Joey Pelupessy,790,63.6875
248152,Mark Engberink,120,58.0
248154,Cas Peters,195,68.0
248169,Chaker Alhadhur,707,61.3684210526316
248437,Alexander Schwolow,326,64.7692307692308
248453,Paul Pogba,2913,79.8636363636364
248454,Ryan Tunnicliffe,1268,64.6521739130435
248457,Mateusz Szczepaniak,576,62.0
248689,Michy Batshuayi,1840,73.1034482758621
248714,Mario Bilate,321,62.2
249057,Wojciech Pawlowski,466,60.9444444444444
249059,Lukasz Zejdler,412,57.25
249225,Dejan Meleg,255,66.0
249237,Uros Vitas,364,64.9
249550,Nika Dzalamidze,1141,64.2083333333333
249761,Dan Nistor,372,69.3333333333333
251131,Denis Prychynenko,344,63.75
251243,Lloyd Palun,906,65.6470588235294
251244,Andre Ramalho Silva,825,68.4
251256,Javier Espinosa Gonzalez,1292,66.0
251384,Federico Viviani,1832,70.0740740740741
251925,Gerard Deulofeu,1307,73.75
252283,Bruno Lopes,680,66.7
252650,Gianluca Caprari,1775,70.1612903225806
252672,Michal Szromnik,244,50.0
252677,Vladimir Boljevic,434,58.4285714285714
252969,Lucas Andersen,1375,69.9642857142857
252972,Jakub Bak,410,62.0
253088,Nikola Maksimovic,546,74.0588235294118
253103,Kane Hemmings,875,61.2142857142857
253120,Virgil Misidjan,400,62.75
253121,Paul Gladon,207,66.0
253410,Ferhan Hasani,922,67.0769230769231
253631,Jamie Reckord,883,57.65
253748,Jake Carroll,878,58.421052631579
254241,Stole Dimitrievski,222,61.7272727272727
254289,Mateusz Zachara,812,60.375
254308,Florian Thauvin,1062,72.2631578947368
254455,Alpaslan Ozturk,844,66.1111111111111
254472,Danny Ward,582,58.25
254608,Niels Vandenbroucke,320,55.5
254702,Thievy Bifouma,1400,71.2307692307692
254704,Armando Sadiku,738,60.4166666666667
254975,Perry Kitchen,1298,65.5
255221,Simon Thern,1808,64.6842105263158
255251,Antonio Signori Dominique,156,51.5
255538,Plamen Krachunov,117,55.0
255960,Nikola Lekovic,132,64.0
255963,Ole Kristian Selnaes,1254,65.52
256197,Arne Naudts,477,55.6666666666667
256198,Loris Brogno,240,56.2
256202,Niels Mestdagh,330,53.625
256727,Alhassane Bangoura,1035,74.5714285714286
256728,Agustin Vuletich,804,64.0769230769231
256968,Daniel Kaufmann,213,55.8
257540,Gevaro Nepomuceno,130,66.0
257695,Gary Fisher,468,58.0
257757,Gabriel,344,55.1
257828,Ruben Ligeon,540,66.4117647058824
257843,Erdin Demir,574,62.0
257845,Mario Buehler,590,56.7
257847,Jores Okore,761,71.5
257855,Alvaro Gonzalez Soberon,494,72.2142857142857
257865,William Carvalho,2061,73.9736842105263
258206,Dziugas Bartkus,36,59.0
258245,Branimir Hrgota,1046,68.7777777777778
258269,Victor Nilsson Lindeloef,440,69.5
258873,Issa Cissokho,1183,68.8095238095238
259296,Robin Knoche,795,71.0454545454545
259306,Emil Krafth,971,63.3461538461538
259375,Mike van Duinen,1217,67.5454545454546
259439,Filip Mladenovic,344,69.625
259507,Nicolas Castillo,1110,70.3333333333333
259810,Stephen Kingsley,460,57.4
260182,Jorge Rojas,1009,68.5555555555556
260470,Leonardo Bittencourt,1807,70.7
260486,Daniel Devine,311,59.375
260564,Kossi Prince Segbefia,416,65.0
260659,Ximo Navarro,836,65.5
260708,Hekuran Kryeziu,1228,59.3
260964,Berat Djimsiti,1109,57.1666666666667
260969,Charlie I'Anson,195,62.0
261313,Jordan Veretout,1478,71.0454545454545
261332,Alim Oezturk,287,64.4285714285714
261348,Matheus,268,72.4166666666667
261597,Muamer Tankovic,1106,64.0625
261599,Adnane Tighadouini,1532,68.7272727272727
261609,Dimitri Foulquier,808,66.0
261653,Vladlen Yurchenko,500,62.125
261654,Jere Uronen,889,62.88
261787,Iago Herrerin,449,66.3888888888889
262542,Miles Storey,1611,56.5454545454545
262592,Moi Gomez,1227,69.45
262753,Alex Schalk,1028,64.3333333333333
262930,Stephen Hendrie,579,57.5
263144,Henrique Miranda,550,59.0
263260,Mauro,838,68.7647058823529
263276,Adryan,2298,69.5588235294118
263511,Maxime Dupe,258,61.6923076923077
263653,John Stones,745,67.8636363636364
263661,Julian Dudda,160,58.0
263673,Jamie Masson,308,57.1428571428571
263676,Declan McDaid,407,56.8888888888889
263693,Gaetan Karlen,512,61.625
263712,Piotr Mrozinski,308,60.0
263796,Arlind Ajeti,1184,64.5833333333333
263952,Guti,552,64.6666666666667
264085,Ismael Diomande,786,65.1052631578947
264089,Washington,282,64.5
264190,Thorgan Hazard,2144,72.8529411764706
264201,Mathieu Salamand,274,54.3333333333333
264216,Jordan Forster,429,56.5454545454545
264221,Kevin Wimmer,854,70.0
264293,Alex Martinez,975,66.8888888888889
264578,Tomasz Ptak,135,51.0
264686,Louis Laing,1012,61.9545454545455
264702,Julian Wiessmeier,506,63.0
264730,Kwame Franck Elie Mawuena,104,54.0
264738,Carlos Daniel,310,60.0
264739,Andre Dias,351,55.1111111111111
264743,Alvarinho,744,63.2307692307692
264837,Jason Holt,630,57.8571428571429
264839,David Smith,615,52.4
264840,Sammy Ameobi,1531,66.6086956521739
264842,Alessandro Florenzi,2703,74.9318181818182
264860,Mike van der Hoorn,784,70.55
264885,Ivan Balliu,423,63.6666666666667
265123,Fernando Canesin Matos,1436,68.5652173913043
265273,Gabriel,418,68.875
265275,Naldo,1084,71.7083333333333
265277,Eber Bessa,482,63.7777777777778
265363,Chris Loewe,963,70.4117647058824
265412,Revson,513,61.8888888888889
265591,Boubacar Sylla,216,55.5
265618,Alex Goncalves,504,69.7777777777778
265688,Bruno Cortez,995,71.4666666666667
265703,Elvis,138,66.0
265725,Ante Rebic,1584,67.3333333333333
265727,Alexandre Coeff,1440,63.92
265799,Anderson Carvalho,789,64.1428571428571
265913,Nene Bonilha,812,69.0
265918,Andre Wisdom,922,66.6666666666667
265924,Gregoire Defrel,1346,67.25
265944,Petar Brlek,188,55.75
266105,Clinton Mata,534,61.6363636363636
266279,Szymon Drewniak,1010,60.35
266280,Christ Mbondi,102,57.0
266523,Pierre-Emil Hoejbjerg,1325,68.36
266526,Viktor Fischer,1544,74.04
266546,Prince Desir Gouano,975,64.5333333333333
266841,Dominik Masek,116,61.0
266995,Stephane Bahoken,528,59.5833333333333
267008,Matheus Carvalho,724,66.2727272727273
267260,Gaston Brugman,1870,66.25
267365,Marquinhos,537,75.0666666666667
267369,Wallace,1014,65.9411764705882
267380,Lucas Piazon,2442,73.2941176470588
267383,Leo Bonatini,1175,69.4444444444444
267680,Deyvison,270,64.1666666666667
267720,Ferreira,602,65.0
267728,Alan Henrique,235,70.8
267863,Guilherme,1318,72.9166666666667
267894,Guido Marcelo Carrillo,1453,71.1052631578947
267911,Bruno Peres,1821,73.25
267915,Ancelmo Junior,169,64.6666666666667
267992,Wilson Kamavuaka,993,65.3157894736842
268039,Anderson Conceicao,540,70.6666666666667
268207,Javi Hervas,816,68.5
268213,Junior Lopes,172,63.5
268257,Lima,968,67.5263157894737
268261,Stefan Ristovski,976,57.5416666666667
268273,Bruno Gonzalez,622,68.7333333333333
268282,Manuel Trigueros,1224,73.0
268283,Dieguinho,306,62.6666666666667
268284,Kelvin,1433,72.9
268306,Gideao,270,68.1666666666667
268375,Emiliano Martinez,1020,63.6538461538462
268394,Edenilson,1541,72.7826086956522
268586,Anderson Melo,186,58.0
269666,Marvin Bakalorz,1026,66.2941176470588
269788,Christoph Kramer,1494,72.3333333333333
269806,Georgiy Zhukov,315,60.2857142857143
270473,Igor Berezovsky,448,59.6428571428571
270774,Franco Vazquez,2336,74.1515151515152
271684,Kwang-Ryong Pak,613,62.2
273419,Robert Mazan,124,66.0
273458,Luka Maric,228,59.25
273564,Soares Bordignon Arghus,175,69.2
274156,Gergo Lovrencsics,2499,68.7777777777778
274456,Cristian Cuevas,498,65.0
274623,Hector Herrera,2196,72.8947368421053
274776,Yanick Brecher,592,60.1
274778,Marco Kehl-Gomez,156,54.6666666666667
274779,Moritz Bauer,1334,56.6923076923077
274780,Imran Bunjaku,475,54.5555555555556
274781,Selim Khelifi,965,62.4
274786,Vincent Bikana,150,56.0
274787,Yvon Mvogo,393,59.5555555555556
275034,Silvan Widmer,1427,72.6538461538462
275122,Moussa Konate,1281,68.2777777777778
275328,Martin Kobylanski,976,61.4117647058824
275457,Samuel Stefanik,312,66.8333333333333
275573,Bartosz Spiaczka,563,52.2222222222222
275726,Mateusz Lewandowski,1200,59.952380952381
275735,Mateusz Mak,754,63.8666666666667
275739,Bartosz Szeliga,837,59.1764705882353
275751,Krzysztof Kaminski,242,56.7272727272727
275760,Andrzej Witan,154,57.8571428571429
275763,Michal Markowski,304,58.0
275765,Pawel Oleksy,494,62.2857142857143
275771,Jakub Wojcicki,765,63.2631578947368
275936,Josh Meekings,744,62.95
275992,Lukas Droppa,470,55.2
276119,Gwion Edwards,1473,59.7037037037037
276121,Ben Davies,1384,70.0769230769231
276261,Hugo Sousa,492,65.625
276290,Rhys McCabe,954,62.5555555555556
276676,Ronny Garbuschewski,432,67.2857142857143
276700,Philip Heise,379,65.0
276701,Adis Jahovic,630,68.3
276708,Ronny Philp,624,66.1333333333333
276734,Patrick Bauer,592,65.8181818181818
276738,Antonio Ruediger,1280,70.2758620689655
276760,Florian Niederlechner,1110,69.0
276791,Niclas Fuellkrug,1626,66.3076923076923
277234,Rory McKeown,252,59.1428571428571
277313,Adam Gyurcso,871,69.0
277325,Ousseynou Cisse,588,63.9444444444444
277335,Dimitri Mohamed,454,58.7
277341,Yoann Touzghar,915,65.1333333333333
277347,Hugo Rodriguez,895,57.2352941176471
277348,Thomas Vincensini,330,56.5833333333333
277384,Gael Angoula,512,62.9090909090909
277390,Benjamin Boulenger,534,58.2857142857143
277412,Christophe Kerbrat,805,67.2941176470588
277434,Jason Buaillon,258,58.1666666666667
277439,Florian Raspentino,1222,66.65
277441,Khalid Sekkat,117,62.3333333333333
277443,Alexi Peuget,696,61.0666666666667
277444,Clement Tainmont,1155,65.9545454545455
277460,Arkadiusz Milik,1415,68.8095238095238
277466,Lukasz Boguslawski,672,64.3333333333333
277487,Krzysztof Baran,447,58.8
277536,Tomas Docekal,406,58.0
277569,Yoann Arquin,540,59.6666666666667
277597,Florian Jozefzoon,1217,68.2105263157895
277608,Lorenzo Burnet,672,66.3333333333333
277609,Daryl van Mieghem,520,64.8333333333333
277693,Marcelo Valverde,51,62.0
277705,Oliver,276,60.25
277761,Chancel Mbemba,482,70.9375
277766,Rudy,1254,68.6363636363636
277767,Amidio Balde,1026,66.0
277770,Jannes Vansteenkiste,226,58.6666666666667
277771,Thomas Meunier,1792,71.1071428571429
277772,Zinho Gano,878,62.7333333333333
277779,Ayub Masika,572,61.7692307692308
277796,Connor Laerenbergh,196,54.75
277813,Liroy Zhairi,212,61.75
277821,Ayanda Patosi,1605,69.4
277826,Quentin Pottiez,290,61.8
277827,Dylan De Belder,519,57.2222222222222
277840,Lionel Gendarme,141,49.0
277845,Hendrik van Crombrugge,50,55.0
277848,Dino Arslanagic,597,66.0555555555556
277849,Kenneth Omeruo,549,67.5
277905,Maciej Kostrzewa,336,55.2857142857143
277935,Daniel Lukasik,796,65.7222222222222
277936,Michal Efir,1074,58.8636363636364
278153,Jakub Bartkowski,342,57.5555555555556
278284,Khalid Karami,291,64.4285714285714
278285,Paulo Gazzaniga,743,62.8947368421053
278338,Rachid Alioui,704,61.2307692307692
278341,Bouna Sarr,942,65.1333333333333
278343,Riyad Mahrez,2194,70.3611111111111
278473,Valeri Kazaishvili,1361,68.75
278541,Ross Caldwell,488,53.0
278807,Robert Muehren,453,67.5
278815,Julian Korb,1091,67.3636363636364
278823,Janek Sternberg,1281,60.6
278831,John Anthony Brooks,970,71.4782608695652
278838,Thomas Lam,514,64.5333333333333
278839,Robert Klaasen,616,63.1666666666667
278840,Kevin Luckassen,531,60.3333333333333
278842,Xhelil Abdulla,312,60.5
278844,Martijn de Swart,161,58.5714285714286
278848,Stanley Elbers,322,62.1428571428571
278849,Jaap van Duijn,147,58.6666666666667
278856,Will Orban,1003,67.04
278857,Julian-Maurice Derstroff,670,62.2
278863,Yunus Malli,2791,71.6279069767442
278864,Shawn Parker,1329,66.3181818181818
278865,Patrick Rakovsky,391,66.5555555555556
278866,Aleksandar Stevanovic,576,63.8
278867,Oezkan Yildirim,1107,65.5384615384615
278917,Edgar Salli,874,69.2941176470588
279103,Martijn de Vries,155,56.6
279104,Jurgen Mattheij,353,61.3
279105,Daan Smith,156,61.0
279107,Kevin Jansen,563,65.2727272727273
279109,Darren Maatsen,400,59.125
279110,Mick van Buren,586,63.4545454545455
279116,Mats Seuntjes,592,62.9
279172,Emiliano Sala,1462,67.5909090909091
279173,Faycal Fajr,1692,71.75
279175,Baptiste Reynet,467,70.1176470588235
279178,Thomas Guerbert,877,67.0
279181,Saber Khalifa,620,72.4
279185,Sidy Kone,495,62.1818181818182
279392,Robin Quaison,1279,66.5161290322581
279449,Cheick Fantamady Diarra,973,64.9333333333333
279461,Kenny Lala,634,63.5
279477,Souahilo Meite,756,65.9333333333333
279489,Jamaal Lascelles,595,64.5185185185185
279490,James Ward-Prowse,1448,70.6428571428571
279728,Giovanni Hiwat,297,61.8
279740,Sassa,118,61.0
279742,Michel Antunes Lugo,94,58.0
279820,Matteo Bianchetti,1117,65.84
279855,Farid El Alagui,378,61.2857142857143
279861,Doke Schmidt,658,63.0
279865,Tomasz Porebski,259,57.2857142857143
279866,Donovan Leon,310,64.8571428571429
279873,Molla Wague,848,66.64
279874,Guillaume Hubert,256,60.5
279879,Jean-Daniel Akpa-Akpro,1095,68.4
280033,Niels De Schutter,599,61.6923076923077
280038,Jens Podevijn,168,62.25
280046,Michael Lallemand,108,61.0
280083,Sebastien Dewaest,672,68.2352941176471
280134,Pierre-Yves Ngawa,525,62.6153846153846
280251,Nikola Aksentijevic,441,64.1428571428571
280260,Lazar Markovic,2009,76.551724137931
280276,Suso,2053,72.0606060606061
280348,Huanderson,78,66.0
280350,Marcelo,618,72.0
280438,Harlem-Eddy Gnohere,174,63.0
280443,Nermin Zolotic,180,61.0
280472,Michael Doughty,1989,59.1666666666667
280476,Filip Malbasic,400,63.8571428571429
280483,Jonathan Zongo,831,65.0
280485,Angel Trujillo,564,66.5625
280496,Salva Chamorro,477,60.4444444444444
280510,Alfonso Taira,339,63.4285714285714
280528,Dani Nieto,948,66.375
280638,Aleksandar Pantic,416,71.2222222222222
280653,Jordon Ibe,1178,65.3809523809524
280862,Anthony Forde,1359,62.6521739130435
280890,Toni,1453,64.5357142857143
280896,Jonas Mendes,196,58.4285714285714
280906,Joaozinho,663,68.1176470588235
280920,Manu Lanzarote,1312,70.5294117647059
280936,Nildo Petrolina,1160,70.8571428571429
280940,Stenio,147,61.0
280942,Serginho,117,57.3333333333333
280943,Carlos Fonseca,177,64.0
280944,Thiago,104,62.0
280965,Benjamin Mendy,1143,70.0689655172414
280968,Yohan Croizet,567,66.7777777777778
280969,Adriano Facchini,493,69.3529411764706
280970,Paulao,150,58.0
280971,Richard Almeida,150,59.0
280972,Ruca,268,65.5
280976,Luis Carlos,1892,69.0
280977,Tiago Ilori,882,70.5909090909091
280980,Thiago Veras,82,61.0
281012,Filip Kostic,1590,71.7083333333333
281019,Alexis Rolin,1027,71.92
281079,Adam Henley,694,65.4666666666667
281085,Jese Rodriguez,1305,73.7
281086,Immanuel Hoehn,988,67.125
281099,Kevin McHattie,450,58.5
281110,Brahim Darri,1205,64.1578947368421
281111,Ewerton,1204,73.4615384615385
281158,Jakub Swierczok,1042,64.0625
281200,Jeferson Maciel,126,58.0
281205,Andre Sousa,649,68.5454545454545
281206,Tomi Juric,1324,61.304347826087
281207,Kurt Zouma,1337,73.7727272727273
281323,Ruben Andrade,198,67.6666666666667
281330,Carlos Manuel,124,67.0
281338,Djaniny,2023,69.5625
281339,Danilo,177,63.3333333333333
281554,Joao Meira,304,67.75
281558,Hernani,1678,70.08
281560,Tiago Caeiro,743,65.4615384615385
281628,Pedro Santos,1445,71.0476190476191
281679,Oriol Rosell,1445,67.0666666666667
